,Target,QID Combination,DiSCO Score
3044,NPF,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0149
3045,NPF,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0047
3046,NPF,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.002
3047,NPF,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0192
3048,NPF,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.004
3049,NPF,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0127
3050,NPF,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0045
3051,NPF,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0017
3052,NPF,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0104
3053,NPF,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0025
3054,NPF,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0026
3055,NPF,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0198
3056,NPF,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0121
3057,NPF,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0135
3058,NPF,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0231
3059,NPF,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.001
3060,NPF,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0079
3061,NPF,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0022
3062,NPF,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0066
3063,NPF,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.003
3064,NPF,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0004
3065,NPF,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0087
3066,NPF,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.001
3067,NPF,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0077
3068,NPF,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0033
3069,NPF,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0004
3070,NPF,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0058
3071,NPF,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0016
3072,NPF,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0004
3073,NPF,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0072
3074,NPF,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.003
3075,NPF,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0058
3076,NPF,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0191
3077,NPF,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0018
3078,NPF,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
3079,NPF,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0011
3080,NPF,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0004
3081,NPF,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
3082,NPF,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0016
3083,NPF,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3084,NPF,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0004
3085,NPF,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0005
3086,NPF,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
3087,NPF,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
3088,NPF,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0006
3089,NPF,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
3090,NPF,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.003
3091,NPF,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0003
3092,NPF,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0015
3093,NPF,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0078
3094,NPF,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0017
3095,NPF,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0116
3096,NPF,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0027
3097,NPF,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3098,NPF,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0123
3099,NPF,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0021
3100,NPF,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0078
3101,NPF,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0041
3102,NPF,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0002
3103,NPF,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0092
3104,NPF,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0013
3105,NPF,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0008
3106,NPF,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0109
3107,NPF,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0053
3108,NPF,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0078
3109,NPF,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0279
3110,NPF,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0011
3111,NPF,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0013
3112,NPF,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0003
3113,NPF,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.002
3114,NPF,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
3115,NPF,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0018
3116,NPF,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0005
3117,NPF,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0006
3118,NPF,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0006
3119,NPF,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0054
3120,NPF,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0001
3121,NPF,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0018
3122,NPF,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0006
3123,NPF,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0028
3124,NPF,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0084
3125,NPF,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0035
3126,NPF,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0007
3127,NPF,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0117
3128,NPF,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0017
3129,NPF,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0118
3130,NPF,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0026
3131,NPF,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0006
3132,NPF,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0072
3133,NPF,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0005
3134,NPF,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0006
3135,NPF,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0118
3136,NPF,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0044
3137,NPF,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0067
3138,NPF,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0199
3139,NPF,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0001
3140,NPF,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0025
3141,NPF,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
3142,NPF,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0028
3143,NPF,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0013
3144,NPF,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0001
3145,NPF,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0025
3146,NPF,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0001
3147,NPF,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0
3148,NPF,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0032
3149,NPF,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0012
3150,NPF,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0032
3151,NPF,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0132
3152,NPF,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0006
3153,NPF,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3154,NPF,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0003
3155,NPF,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0006
3156,NPF,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0001
3157,NPF,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
3158,NPF,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0004
3159,NPF,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
3160,NPF,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0003
3161,NPF,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0004
3162,NPF,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0003
3163,NPF,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0071
3164,NPF,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0016
3165,NPF,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0092
3166,NPF,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0034
3167,NPF,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0003
3168,NPF,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0082
3169,NPF,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.001
3170,NPF,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0003
3171,NPF,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0099
3172,NPF,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0063
3173,NPF,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0083
3174,NPF,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0267
3175,NPF,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0019
3176,NPF,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0007
3177,NPF,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
3178,NPF,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3179,NPF,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
3180,NPF,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3181,NPF,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0021
3182,NPF,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
3183,NPF,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0011
3184,NPF,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0116
3185,NPF,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0028
3186,NPF,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0004
3187,NPF,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0069
3188,NPF,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0012
3189,NPF,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0006
3190,NPF,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0095
3191,NPF,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0039
3192,NPF,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.008
3193,NPF,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0254
3194,NPF,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0008
3195,NPF,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0028
3196,NPF,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0008
3197,NPF,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0006
3198,NPF,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0036
3199,NPF,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0014
3200,NPF,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0028
3201,NPF,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.009
3202,NPF,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
3203,NPF,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0008
3204,NPF,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0005
3205,NPF,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0003
3206,NPF,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0003
3207,NPF,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0005
3208,NPF,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0069
3209,NPF,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.002
3210,NPF,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
3211,NPF,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0076
3212,NPF,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0024
3213,NPF,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0047
3214,NPF,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0223
3215,NPF,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0003
3216,NPF,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0017
3217,NPF,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0002
3218,NPF,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0051
3219,NPF,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0072
3220,NPF,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0012
3221,NPF,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0005
3222,NPF,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0006
3223,NPF,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0073
3224,NPF,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0059
3225,NPF,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0084
3226,NPF,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0259
3227,NPF,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0034
3228,NPF,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0148
3229,NPF,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0208
3230,AGEP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.004
3231,AGEP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.001
3232,AGEP,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.0041
3233,AGEP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0016
3234,AGEP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0034
3235,AGEP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.001
3236,AGEP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0007
3237,AGEP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0033
3238,AGEP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.001
3239,AGEP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0044
3240,AGEP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0019
3241,AGEP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0005
3242,AGEP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0022
3243,AGEP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0008
3244,AGEP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0007
3245,AGEP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0021
3246,AGEP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0017
3247,AGEP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0026
3248,AGEP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0054
3249,AGEP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3250,AGEP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0016
3251,AGEP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3252,AGEP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0014
3253,AGEP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0008
3254,AGEP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3255,AGEP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0023
3256,AGEP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3257,AGEP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0023
3258,AGEP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.001
3259,AGEP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3260,AGEP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0014
3261,AGEP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3262,AGEP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3263,AGEP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0011
3264,AGEP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0007
3265,AGEP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0012
3266,AGEP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0044
3267,AGEP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3268,AGEP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3269,AGEP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0003
3270,AGEP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0001
3271,AGEP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3272,AGEP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0006
3273,AGEP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3274,AGEP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0008
3275,AGEP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
3276,AGEP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
3277,AGEP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
3278,AGEP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3279,AGEP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3280,AGEP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0002
3281,AGEP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0001
3282,AGEP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
3283,AGEP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.002
3284,AGEP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0004
3285,AGEP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0022
3286,AGEP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0011
3287,AGEP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0001
3288,AGEP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0023
3289,AGEP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3290,AGEP,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0023
3291,AGEP,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0008
3292,AGEP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0
3293,AGEP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0023
3294,AGEP,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3295,AGEP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0001
3296,AGEP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0013
3297,AGEP,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0011
3298,AGEP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0024
3299,AGEP,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0062
3300,AGEP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
3301,AGEP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0
3302,AGEP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0
3303,AGEP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0007
3304,AGEP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0009
3305,AGEP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0017
3306,AGEP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0002
3307,AGEP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0
3308,AGEP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3309,AGEP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0
3310,AGEP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0
3311,AGEP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0001
3312,AGEP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0001
3313,AGEP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0
3314,AGEP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0021
3315,AGEP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0012
3316,AGEP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3317,AGEP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0022
3318,AGEP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
3319,AGEP,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0031
3320,AGEP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0011
3321,AGEP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0002
3322,AGEP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0024
3323,AGEP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3324,AGEP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3325,AGEP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0012
3326,AGEP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0012
3327,AGEP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0011
3328,AGEP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.004
3329,AGEP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0001
3330,AGEP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0011
3331,AGEP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
3332,AGEP,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0008
3333,AGEP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0007
3334,AGEP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0001
3335,AGEP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3336,AGEP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0001
3337,AGEP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0001
3338,AGEP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0007
3339,AGEP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0003
3340,AGEP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.001
3341,AGEP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0034
3342,AGEP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0001
3343,AGEP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
3344,AGEP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0001
3345,AGEP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0002
3346,AGEP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
3347,AGEP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3348,AGEP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0
3349,AGEP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
3350,AGEP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0001
3351,AGEP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0001
3352,AGEP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0
3353,AGEP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0016
3354,AGEP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0002
3355,AGEP,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0024
3356,AGEP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0009
3357,AGEP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0
3358,AGEP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0019
3359,AGEP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0001
3360,AGEP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0
3361,AGEP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0017
3362,AGEP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0008
3363,AGEP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0025
3364,AGEP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0052
3365,AGEP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0005
3366,AGEP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3367,AGEP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
3368,AGEP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3369,AGEP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
3370,AGEP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
