,Target,QID Combination,DiSCO Score
971,PINCP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.1558
972,PINCP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0006
973,PINCP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
974,PINCP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0005
975,PINCP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0496
976,PINCP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
977,PINCP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0001
978,PINCP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0019
979,PINCP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
980,PINCP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.1559
981,PINCP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.156
982,PINCP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.1592
983,PINCP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.157
984,PINCP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.1569
985,PINCP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.1615
986,PINCP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.1561
987,PINCP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.1563
988,PINCP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.1559
989,PINCP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.156
990,PINCP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.1563
991,PINCP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.1717
992,PINCP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1614
993,PINCP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0495
994,PINCP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0578
995,PINCP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0502
996,PINCP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.1558
997,PINCP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0488
998,PINCP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0496
999,PINCP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0491
1000,PINCP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0497
1001,PINCP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0497
1002,PINCP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0498
1003,PINCP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0518
1004,PINCP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0499
1005,PINCP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0423
1006,PINCP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0023
1007,PINCP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.1559
1008,PINCP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0015
1009,PINCP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
1010,PINCP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0017
1011,PINCP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0495
1012,PINCP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0003
1013,PINCP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0002
1014,PINCP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0029
1015,PINCP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0008
1016,PINCP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0611
1017,PINCP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.1562
1018,PINCP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0556
1019,PINCP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0408
1020,PINCP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0641
1021,PINCP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.058
1022,PINCP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0403
1023,PINCP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0404
1024,PINCP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0511
1025,PINCP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0463
1026,PINCP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.1562
1027,PINCP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0078
1028,PINCP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0009
1029,PINCP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0073
1030,PINCP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0502
1031,PINCP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0006
1032,PINCP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0011
1033,PINCP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0103
1034,PINCP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0051
1035,PINCP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.158
1036,PINCP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.1557
1037,PINCP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.1555
1038,PINCP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.1558
1039,PINCP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.1558
1040,PINCP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.1559
1041,PINCP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.1608
1042,PINCP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.1566
1043,PINCP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0015
1044,PINCP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0066
1045,PINCP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0485
1046,PINCP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0004
1047,PINCP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0007
1048,PINCP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0174
1049,PINCP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0051
1050,PINCP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0008
1051,PINCP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0497
1052,PINCP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1053,PINCP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1054,PINCP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0025
1055,PINCP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
1056,PINCP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.049
1057,PINCP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0004
1058,PINCP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0005
1059,PINCP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0124
1060,PINCP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0047
1061,PINCP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0497
1062,PINCP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0496
1063,PINCP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0517
1064,PINCP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0498
1065,PINCP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
1066,PINCP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0018
1067,PINCP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0002
1068,PINCP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0018
1069,PINCP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0005
1070,PINCP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0017
1071,HISP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1454
1072,HISP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.073
1073,HISP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0619
1074,HISP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.2129
1075,HISP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0767
1076,HISP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1717
1077,HISP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.1392
1078,HISP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0859
1079,HISP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.1102
1080,HISP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.1441
1081,HISP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0582
1082,HISP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.2542
1083,HISP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0739
1084,HISP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0622
1085,HISP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0629
1086,HISP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.2951
1087,HISP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.1667
1088,HISP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0939
1089,HISP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0742
1090,HISP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2542
1091,HISP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.083
1092,HISP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1196
1093,HISP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1519
1094,HISP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1156
1095,HISP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1321
1096,HISP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.1682
1097,HISP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0768
1098,HISP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.3548
1099,HISP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0802
1100,HISP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0762
1101,HISP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0737
1102,HISP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3189
1103,HISP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2041
1104,HISP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0257
1105,HISP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.146
1106,HISP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0283
1107,HISP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.1212
1108,HISP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0856
1109,HISP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0547
1110,HISP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0669
1111,HISP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0628
1112,HISP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0222
1113,HISP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.1569
1114,HISP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0288
1115,HISP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0263
1116,HISP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0276
1117,HISP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.2326
1118,HISP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.102
1119,HISP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.1026
1120,HISP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.014
1121,HISP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0902
1122,HISP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0683
1123,HISP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0417
1124,HISP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0558
1125,HISP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0479
1126,HISP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.009
1127,HISP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.1278
1128,HISP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0151
1129,HISP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0051
1130,HISP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0072
1131,HISP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.1685
1132,HISP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0631
1133,HISP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.112
1134,HISP,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.322
1135,HISP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.2422
1136,HISP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.1659
1137,HISP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.1603
1138,HISP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.305
1139,HISP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.1151
1140,HISP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.4986
1141,HISP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.1118
1142,HISP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.1041
1143,HISP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.1001
1144,HISP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.3566
1145,HISP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.2598
1146,HISP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1012
1147,HISP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0777
1148,HISP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0576
1149,HISP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0596
1150,HISP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0675
1151,HISP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0141
1152,HISP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.1704
1153,HISP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0074
1154,HISP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0119
1155,HISP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0089
1156,HISP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.1829
1157,HISP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.078
1158,HISP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.1932
1159,HISP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1362
1160,HISP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1672
1161,HISP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1951
1162,HISP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0907
1163,HISP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.3988
1164,HISP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0956
1165,HISP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0877
1166,HISP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0825
1167,HISP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.3276
1168,HISP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.2627
1169,HISP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.1248
1170,HISP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.1203
1171,HISP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.1832
1172,HISP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0703
1173,HISP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.3195
1174,HISP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.07
1175,HISP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0674
1176,HISP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0624
1177,HISP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.2987
1178,HISP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.1875
1179,HISP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0875
1180,HISP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.1055
1181,HISP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0389
1182,HISP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.2285
1183,HISP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0538
1184,HISP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0418
1185,HISP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0442
1186,HISP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.2493
1187,HISP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.1224
1188,HISP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.1355
1189,HISP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0564
1190,HISP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.2728
1191,HISP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0586
1192,HISP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0564
1193,HISP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0579
1194,HISP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.2698
1195,HISP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.1445
1196,HISP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0409
1197,HISP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.3181
1198,HISP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0687
1199,HISP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0458
1200,HISP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0453
1201,HISP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.2611
1202,HISP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.1745
1203,HISP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.137
1204,HISP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0163
1205,HISP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0083
1206,HISP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0102
1207,HISP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.1688
1208,HISP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0638
1209,HISP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.1633
1210,HISP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.1289
1211,HISP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.1245
1212,HISP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.3987
1213,HISP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.3227
1214,HISP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0142
1215,HISP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.009
1216,HISP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.1717
1217,HISP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0663
1218,HISP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0065
1219,HISP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.1641
1220,HISP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0586
1221,HISP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.1627
1222,HISP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0603
1223,HISP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1586
1224,EDU,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0044
1225,EDU,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
1226,EDU,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0006
1227,EDU,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0233
1228,EDU,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0021
1229,EDU,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0057
1230,EDU,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0009
1231,EDU,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.001
1232,EDU,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0036
1233,EDU,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0026
1234,EDU,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0004
1235,EDU,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0031
1236,EDU,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0018
1237,EDU,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0004
1238,EDU,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0008
1239,EDU,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.019
1240,EDU,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0036
1241,EDU,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1242,EDU,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
1243,EDU,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0073
1244,EDU,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1245,EDU,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
1246,EDU,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
1247,EDU,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0032
1248,EDU,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0011
1249,EDU,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.004
1250,EDU,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
1251,EDU,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0063
1252,EDU,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0006
1253,EDU,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1254,EDU,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1255,EDU,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.026
1256,EDU,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0048
1257,EDU,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1258,EDU,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0061
1259,EDU,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
1260,EDU,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0007
1261,EDU,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
1262,EDU,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0005
1263,EDU,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
1264,EDU,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0006
1265,EDU,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1266,EDU,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0021
1267,EDU,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
1268,EDU,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1269,EDU,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1270,EDU,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0128
1271,EDU,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0015
1272,EDU,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0023
1273,EDU,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0004
1274,EDU,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0009
1275,EDU,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
1276,EDU,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0005
1277,EDU,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0002
1278,EDU,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0006
1279,EDU,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1280,EDU,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0007
1281,EDU,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0004
1282,EDU,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
1283,EDU,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0001
1284,EDU,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0062
1285,EDU,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0004
1286,EDU,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0025
1287,EDU,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0108
1288,EDU,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0068
1289,EDU,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0228
1290,EDU,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0036
1291,EDU,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0382
1292,EDU,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0028
1293,EDU,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.046
1294,EDU,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0058
1295,EDU,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0026
1296,EDU,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0023
1297,EDU,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0456
1298,EDU,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0112
1299,EDU,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0008
1300,EDU,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0006
1301,EDU,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0014
